date;content;text_clean;case_folding;tokens;review;polarity;sentiment;label
2022-09-04 01:09:58+00:00;@Megatop99 @jokowi @pertamina Jgn goblok kau,harga 10rb di eceran masyarakat sewaktu pengambilan di SPBU harga 9rb,klu sekarang pasti hrganya udah berubah;Jgn goblok kauharga eceran masyarakat sewaktu pengambilan SPBU harga rbklu sekarang pasti hrganya udah berubah;jgn goblok kauharga eceran masyarakat sewaktu pengambilan spbu harga rbklu sekarang pasti hrganya udah berubah;['jangan', 'goblok', 'harga', 'ecer', 'masyarakat', 'ambil', 'spbu', 'harga', 'rbklu', 'pasti', 'hrganya', 'sudah', 'ubah'];jangan goblok harga ecer masyarakat ambil spbu harga rbklu pasti hrganya sudah ubah;-10;0;Negative
2022-09-04 06:00:27+00:00;"@inikambeng @Ang_Geur @MyPertaminaID Kemaren pindah spbu ada yg bs tanpa barcode &amp; tanpa input manual dr petugas, tp maksimal 60rb. Ini permasalahan bukan di user sih, tp ke aplikasi @MyPertaminaID &amp; @pertamina . Kok bisa mobil yg belum daftar tp di aplikasi mereka udah kedaftar.";Kemaren pindah spbu ada tanpa barcode amp tanpa input manual petugas maksimal Ini permasalahan bukan user sih aplikasi amp Kok bisa mobil belum daftar aplikasi mereka udah kedaftar;kemaren pindah spbu ada tanpa barcode amp tanpa input manual petugas maksimal ini permasalahan bukan user sih aplikasi amp kok bisa mobil belum daftar aplikasi mereka udah kedaftar;['kemaren', 'pindah', 'spbu', 'ada', 'barcode', 'sampai', 'input', 'manual', 'tugas', 'maksimal', 'masalah', 'bukan', 'user', 'aplikasi', 'sampai', 'mobil', 'daftar', 'aplikasi', 'sudah', 'daftar'];kemaren pindah spbu ada barcode sampai input manual tugas maksimal masalah bukan user aplikasi sampai mobil daftar aplikasi sudah daftar;-20;0;Negative
2022-09-04 12:13:49+00:00;@YoYoAyo17845 @fenugoo99 @PartaiSocmed Apasih ga jelas. Mau pertamina bangkrut juga gapeduli. Bumn pasti kalah kok kalau adu sama swasta tanpa bantuan negara. Liat aja garuda, kalo ga di bailout juga bangkrut itu.;Apasih jelas Mau pertamina bangkrut juga gapeduli Bumn pasti kalah kok kalau adu sama swasta tanpa bantuan negara Liat aja garuda kalo bailout juga bangkrut itu;apasih jelas mau pertamina bangkrut juga gapeduli bumn pasti kalah kok kalau adu sama swasta tanpa bantuan negara liat aja garuda kalo bailout juga bangkrut itu;['apa', 'jelas', 'mau', 'pertamina', 'bangkrut', 'gapeduli', 'bumn', 'pasti', 'kalah', 'kalau', 'adu', 'sama', 'swasta', 'bantu', 'negara', 'liat', 'saja', 'garuda', 'kalau', 'bailout', 'bangkrut', 'itu'];apa jelas mau pertamina bangkrut gapeduli bumn pasti kalah kalau adu sama swasta bantu negara liat saja garuda kalau bailout bangkrut itu;-19;0;Negative
2022-09-04 07:28:31+00:00;Pak Jokowi mauya sebaiknya pak Jokowi besok ambil keputusan bawasan ya dari pemerintah kasih duit kepada Pertamina senilai 700 triyun rupiah supaya SPBU seluruh Indonesia gratis minyak bensin bagi pengendara motor dan angkot dan becak dan bus itu mauya kasih tau sama;Pak Jokowi mauya sebaiknya pak Jokowi besok ambil keputusan bawasan dari pemerintah kasih duit kepada Pertamina senilai triyun rupiah supaya SPBU seluruh Indonesia gratis minyak bensin bagi pengendara motor dan angkot dan becak dan bus itu mauya kasih tau sama;pak jokowi mauya sebaiknya pak jokowi besok ambil keputusan bawasan dari pemerintah kasih duit kepada pertamina senilai triyun rupiah supaya spbu seluruh indonesia gratis minyak bensin bagi pengendara motor dan angkot dan becak dan bus itu mauya kasih tau sama;['jokowi', 'mauya', 'jokowi', 'besok', 'ambil', 'putus', 'bawasan', 'dari', 'perintah', 'kasih', 'duit', 'pertamina', 'nila', 'triyun', 'rupiah', 'supaya', 'spbu', 'indonesia', 'gratis', 'minyak', 'bensin', 'bagi', 'kendara', 'motor', 'angkot', 'becak', 'bus', 'itu', 'mauya', 'kasih', 'tau', 'sama'];jokowi mauya jokowi besok ambil putus bawasan dari perintah kasih duit pertamina nila triyun rupiah supaya spbu indonesia gratis minyak bensin bagi kendara motor angkot becak bus itu mauya kasih tau sama;-16;0;Negative
2022-09-03 10:57:55+00:00;"@detikcom SPBU Milik @pertamina, kalau salah sasaran akibat banyak mobil BMW &amp; Moge isi Pertalite, maka yg harus BERTANGGUNG JAWAB ya @pertamina dan pihak PENGAWAS @KementerianESDM. Kok masyarakat yg disalahin dan disuruh bayari kesalah itu @KemenkeuRI @jokowi ?";SPBU Milik kalau salah sasaran akibat banyak mobil BMW amp Moge isi Pertalite maka harus BERTANGGUNG JAWAB dan pihak PENGAWAS Kok masyarakat disalahin dan disuruh bayari kesalah itu;spbu milik kalau salah sasaran akibat banyak mobil bmw amp moge isi pertalite maka harus bertanggung jawab dan pihak pengawas kok masyarakat disalahin dan disuruh bayari kesalah itu;['spbu', 'milik', 'kalau', 'salah', 'sasar', 'akibat', 'banyak', 'mobil', 'bmw', 'sampai', 'moge', 'isi', 'pertalite', 'harus', 'bertangung', 'jawab', 'pihak', 'awas', 'masyarakat', 'salah', 'suruh', 'bayar', 'salah', 'itu'];spbu milik kalau salah sasar akibat banyak mobil bmw sampai moge isi pertalite harus bertangung jawab pihak awas masyarakat salah suruh bayar salah itu;-33;0;Negative
2022-09-04 13:58:52+00:00;@Megatop99 @jokowi @pertamina Efek domino dari kenaikan BBM ini lho yg bikin kaget, klau masalah beli pertalite banyak orang yg belinya lebih dr 10.000;Efek domino dari kenaikan BBM ini lho bikin kaget klau masalah beli pertalite banyak orang belinya lebih;efek domino dari kenaikan bbm ini lho bikin kaget klau masalah beli pertalite banyak orang belinya lebih;['efek', 'domino', 'dari', 'naik', 'bm', 'lho', 'kaget', 'klau', 'masalah', 'beli', 'pertalite', 'banyak', 'orang', 'beli', 'lebih'];efek domino dari naik bm lho kaget klau masalah beli pertalite banyak orang beli lebih;-4;0;Negative
2022-09-03 08:59:25+00:00;@JengkolMayo 😁🤣wkwkw ahok juga bagian dari mafia pertamina;wkwkw ahok juga bagian dari mafia pertamina;wkwkw ahok juga bagian dari mafia pertamina;['ahok', 'bagi', 'dari', 'mafia', 'pertamina'];ahok bagi dari mafia pertamina;-10;0;Negative
2022-09-03 16:47:35+00:00;@Megatop99 @jokowi @pertamina Malah daerah saya bbrp bulan terakhir harga eceran pertalite 12000/liter.;Malah daerah saya bbrp bulan terakhir harga eceran pertalite liter;malah daerah saya bbrp bulan terakhir harga eceran pertalite liter;['daerah', 'saya', 'bulan', 'harga', 'ecer', 'pertalite', 'liter'];daerah saya bulan harga ecer pertalite liter;-3;0;Negative
2022-09-03 02:02:17+00:00;@hipohan Bisnis mafia minyak itu 6M/hari, dengan cara di impor dari Singapore para rente itu terus menerus menikmati keuntungan. Jd percuma benahi Pertamina kalo mafianya masih terus cari cuan di bisnis ini..,pertanyaan nya mafia nya itu siapa aja???;Bisnis mafia minyak itu Mhari dengan cara impor dari Singapore para rente itu terus menerus menikmati keuntungan percuma benahi Pertamina kalo mafianya masih terus cari cuan bisnis inipertanyaan nya mafia nya itu siapa aja;bisnis mafia minyak itu mhari dengan cara impor dari singapore para rente itu terus menerus menikmati keuntungan percuma benahi pertamina kalo mafianya masih terus cari cuan bisnis inipertanyaan nya mafia nya itu siapa aja;['bisnis', 'mafia', 'minyak', 'itu', 'mhari', 'impor', 'dari', 'singapore', 'para', 'rente', 'itu', 'nikmat', 'untung', 'percuma', 'benah', 'pertamina', 'kalau', 'mafia', 'cari', 'cuan', 'bisnis', 'inipertanyan', 'mafia', 'itu', 'siapa', 'saja'];bisnis mafia minyak itu mhari impor dari singapore para rente itu nikmat untung percuma benah pertamina kalau mafia cari cuan bisnis inipertanyan mafia itu siapa saja;-19;0;Negative
2022-09-04 13:17:53+00:00;@Irfan88907033 @DarwinLiang2 @jokowi bukan gasuka dapat harga murah tp lebih tepatnya takut BBM pertamina ga laku wkwk;bukan gasuka dapat harga murah lebih tepatnya takut BBM pertamina laku wkwk;bukan gasuka dapat harga murah lebih tepatnya takut bbm pertamina laku wkwk;['bukan', 'gasuka', 'dapat', 'harga', 'murah', 'lebih', 'takut', 'bm', 'pertamina', 'laku', 'wkwk'];bukan gasuka dapat harga murah lebih takut bm pertamina laku wkwk;-5;0;Negative
2022-09-03 12:33:49+00:00;@Prof_Numeric turunin gaji pegawai pertamina, sumber keborosan anggaran;turunin gaji pegawai pertamina sumber keborosan anggaran;turunin gaji pegawai pertamina sumber keborosan anggaran;['turun', 'gaji', 'pegawai', 'pertamina', 'sumber', 'boros', 'angaran'];turun gaji pegawai pertamina sumber boros angaran;-4;0;Negative
2022-09-03 15:50:42+00:00;@detikcom Nahkan bener juga, nanti bukannya nambah APBN negara, malah kehilangan customer Pertamina gegara beralih ke Shell. Ya dipikir2 ga salah si orang beda tipis 😭;Nahkan bener juga nanti bukannya nambah APBN negara malah kehilangan customer Pertamina gegara beralih Shell dipikir salah orang beda tipis;nahkan bener juga nanti bukannya nambah apbn negara malah kehilangan customer pertamina gegara beralih shell dipikir salah orang beda tipis;['nahkan', 'benar', 'nanti', 'buka', 'nambah', 'apbn', 'negara', 'hilang', 'customer', 'pertamina', 'karena', 'alih', 'shel', 'pikir', 'salah', 'orang', 'beda', 'tipis'];nahkan benar nanti buka nambah apbn negara hilang customer pertamina karena alih shel pikir salah orang beda tipis;-15;0;Negative
2022-09-04 13:32:31+00:00;@democrazymedia Dholim sekali. Pertamina TIDAK berani dgn persaingan bebas! selalu minta dilindungi kekuasaan pemerintah.;Dholim sekali Pertamina TIDAK berani dgn persaingan bebas selalu minta dilindungi kekuasaan pemerintah;dholim sekali pertamina tidak berani dgn persaingan bebas selalu minta dilindungi kekuasaan pemerintah;['dholim', 'sekali', 'pertamina', 'tidak', 'berani', 'saing', 'bebas', 'minta', 'lindung', 'kuas', 'perintah'];dholim sekali pertamina tidak berani saing bebas minta lindung kuas perintah;-7;0;Negative
2022-09-03 11:10:39+00:00;@itsisnaa Kalo yg ditentukan pemerintah ga boleh turun. Tp kalo yg harga pasar ikut turun. Badak gw pake Pertamina Dex soalnya, gabisa pake solar busuk 😂;Kalo ditentukan pemerintah boleh turun kalo harga pasar ikut turun Badak pake Pertamina Dex soalnya gabisa pake solar busuk;kalo ditentukan pemerintah boleh turun kalo harga pasar ikut turun badak pake pertamina dex soalnya gabisa pake solar busuk;['kalau', 'tentu', 'perintah', 'boleh', 'turun', 'kalau', 'harga', 'pasar', 'ikut', 'turun', 'badak', 'pakai', 'pertamina', 'dex', 'soal', 'gabisa', 'pakai', 'solar', 'busuk'];kalau tentu perintah boleh turun kalau harga pasar ikut turun badak pakai pertamina dex soal gabisa pakai solar busuk;-13;0;Negative
2022-09-04 23:59:09+00:00;@hnurwahid Ngaku masih subsidi tapi ada swasta yg jua lebih murah? mereka siapa yg subsidi? Pertamina dipimpin tukang maki2 ya bisa jadi begini nasib rakyatnya.. udah gitu masih dipuja puji lagi? di mana kewarasan hati kalian?;Ngaku masih subsidi tapi ada swasta jua lebih murah mereka siapa subsidi Pertamina dipimpin tukang maki bisa jadi begini nasib rakyatnya udah gitu masih dipuja puji lagi mana kewarasan hati kalian;ngaku masih subsidi tapi ada swasta jua lebih murah mereka siapa subsidi pertamina dipimpin tukang maki bisa jadi begini nasib rakyatnya udah gitu masih dipuja puji lagi mana kewarasan hati kalian;['aku', 'subsidi', 'ada', 'swasta', 'jual', 'lebih', 'murah', 'siapa', 'subsidi', 'pertamina', 'pimpin', 'tukang', 'maki', 'jadi', 'begini', 'nasib', 'rakyat', 'sudah', 'gitu', 'puja', 'puji', 'lagi', 'waras', 'hati'];aku subsidi ada swasta jual lebih murah siapa subsidi pertamina pimpin tukang maki jadi begini nasib rakyat sudah gitu puja puji lagi waras hati;0;1;Positive
2022-09-04 23:53:02+00:00;Menteri BUMN Erick Thohir akan mengoptimalkan peran dari My Pertamina, setelah pemerintah memutuskan untuk melakukan penyesuaian harga terhadap BBM bersubsidi. @erickthohir akan berkoordinasi dengan Pertamina, PT Telkom, serta Polri untuk mendapatkan dukungan. #BangkitBersamaET https://t.co/koWS396AzG;Menteri BUMN Erick Thohir akan mengoptimalkan peran dari Pertamina setelah pemerintah memutuskan untuk melakukan penyesuaian harga terhadap BBM bersubsidi akan berkoordinasi dengan Pertamina Telkom serta Polri untuk mendapatkan dukungan;menteri bumn erick thohir akan mengoptimalkan peran dari pertamina setelah pemerintah memutuskan untuk melakukan penyesuaian harga terhadap bbm bersubsidi akan berkoordinasi dengan pertamina telkom serta polri untuk mendapatkan dukungan;['menteri', 'bumn', 'erick', 'thohir', 'optimal', 'peran', 'dari', 'pertamina', 'perintah', 'putus', 'sesuai', 'harga', 'bm', 'subsidi', 'berkordinasi', 'pertamina', 'telkom', 'serta', 'polri', 'dukung'];menteri bumn erick thohir optimal peran dari pertamina perintah putus sesuai harga bm subsidi berkordinasi pertamina telkom serta polri dukung;7;1;Positive
2022-09-04 23:52:22+00:00;Naik juga setelah ditunda . #bbmnaik #pertamina #infografis #infographic @ Jakarta https://t.co/wVvrd88ZiJ;Naik juga setelah ditunda Jakarta;naik juga setelah ditunda jakarta;['naik', 'tunda', 'jakarta'];naik tunda jakarta;1;1;Positive
2022-09-04 23:50:12+00:00;@ndagels Gercep banget, perasaan belom sampe berhari-hari tuh VIVO harganya di bawah pertamina😁;Gercep banget perasaan belom sampe berharihari tuh VIVO harganya bawah pertamina;gercep banget perasaan belom sampe berharihari tuh vivo harganya bawah pertamina;['gercep', 'banget', 'peras', 'sampai', 'berharihari', 'itu', 'vivo', 'harga', 'pertamina'];gercep banget peras sampai berharihari itu vivo harga pertamina;0;1;Positive
2022-09-04 23:47:38+00:00;No debat, pertamina rugi.  Pendukung Ahok jgn pura2 bahagia ya,,, https://t.co/oOcN7K7Fvz;debat pertamina rugi Pendukung Ahok jgn pura bahagia;debat pertamina rugi pendukung ahok jgn pura bahagia;['debat', 'pertamina', 'rugi', 'dukung', 'ahok', 'jangan', 'pura', 'bahagia'];debat pertamina rugi dukung ahok jangan pura bahagia;2;1;Positive
2022-09-04 23:43:38+00:00;Bgsnya vivo naikkan harga ... dkt2 hrga pertamina biar untung besar....eeeaaaa... https://t.co/PypTfMWFiu;Bgsnya vivo naikkan harga dkt hrga pertamina biar untung besareeeaaaa;bgsnya vivo naikkan harga dkt hrga pertamina biar untung besareeeaaaa;['bagus', 'vivo', 'naik', 'harga', 'dekat', 'harga', 'pertamina', 'biar', 'untung', 'besarea'];bagus vivo naik harga dekat harga pertamina biar untung besarea;2;1;Positive
2022-09-04 23:38:11+00:00;Ayo, Vivo. Maju terus dengan kebijakan harga di bawah Pertamina. Lawan itu ESDM.;Ayo Vivo Maju terus dengan kebijakan harga bawah Pertamina Lawan itu ESDM;ayo vivo maju terus dengan kebijakan harga bawah pertamina lawan itu esdm;['ayo', 'vivo', 'maju', 'bijak', 'harga', 'pertamina', 'lawan', 'itu', 'esdm'];ayo vivo maju bijak harga pertamina lawan itu esdm;1;1;Positive
2022-09-04 23:38:03+00:00;@iDonnaCarissa pertamina:  udah monopoli minyak di indonésia dapet subsidi dari pemerintah masih tetep rugi tetep naikin harga bbm prik memang;pertamina udah monopoli minyak indonsia dapet subsidi dari pemerintah masih tetep rugi tetep naikin harga bbm prik memang;pertamina udah monopoli minyak indonsia dapet subsidi dari pemerintah masih tetep rugi tetep naikin harga bbm prik memang;['pertamina', 'sudah', 'monopoli', 'minyak', 'indonsia', 'dapat', 'subsidi', 'dari', 'perintah', 'tetap', 'rugi', 'tetap', 'naik', 'harga', 'bm', 'aneh', 'memang'];pertamina sudah monopoli minyak indonsia dapat subsidi dari perintah tetap rugi tetap naik harga bm aneh memang;8;1;Positive
2022-09-04 23:35:02+00:00;@UyokBack Kata Dirut pertamina Rp 17.200 om... Ada turun rp 100, hasil negonya https://t.co/jxSpd8mJPw;Kata Dirut pertamina Ada turun hasil negonya;kata dirut pertamina ada turun hasil negonya;['kata', 'direktur utama', 'pertamina', 'ada', 'turun', 'hasil', 'nego'];kata direktur utama pertamina ada turun hasil nego;4;1;Positive
2022-09-04 23:33:49+00:00;Ayo berapa negara subsidi pertalite??? Ini kata pemerintah Harga pertalite 17.200!!  Ini pernyataan resmi di RDP @pertamina dg @DPR_RI  Masih yakin harga pertalite disubsidi??? https://t.co/LHDCFeDsoN https://t.co/sEspXGcDld;Ayo berapa negara subsidi pertalite Ini kata pemerintah Harga pertalite Ini pernyataan resmi RDP Masih yakin harga pertalite disubsidi;ayo berapa negara subsidi pertalite ini kata pemerintah harga pertalite ini pernyataan resmi rdp masih yakin harga pertalite disubsidi;['ayo', 'negara', 'subsidi', 'pertalite', 'kata', 'perintah', 'harga', 'pertalite', 'pernyatan', 'resmi', 'rdp', 'yakin', 'harga', 'pertalite', 'subsidi'];ayo negara subsidi pertalite kata perintah harga pertalite pernyatan resmi rdp yakin harga pertalite subsidi;14;1;Positive
2022-09-04 23:33:32+00:00;@OposisiCerdas Bubarkan aja pertamina skrng ini ga ada gunanya pjbt yg kek gini ga ngerti makna ketahanan energi bbm bg suatu neg apalagi cuman neg kemarin sore 77 th lalu lah elo blm lahir aja neg neg kompeni dunia udh bikin universitas ngebor minyak dikedalaman laut ngebor dgn tehnik miring;Bubarkan aja pertamina skrng ini ada gunanya pjbt kek gini ngerti makna ketahanan energi bbm suatu neg apalagi cuman neg kemarin sore lalu lah elo blm lahir aja neg neg kompeni dunia udh bikin universitas ngebor minyak dikedalaman laut ngebor dgn tehnik miring;bubarkan aja pertamina skrng ini ada gunanya pjbt kek gini ngerti makna ketahanan energi bbm suatu neg apalagi cuman neg kemarin sore lalu lah elo blm lahir aja neg neg kompeni dunia udh bikin universitas ngebor minyak dikedalaman laut ngebor dgn tehnik miring;['bubar', 'saja', 'pertamina', 'ada', 'guna', 'jabat', 'seperti', 'begini', 'paham', 'makna', 'tahan', 'energi', 'bm', 'neg', 'cuman', 'neg', 'kemarin', 'sore', 'lalu', 'lahir', 'saja', 'neg', 'neg', 'kompeni', 'dunia', 'sudah', 'universitas', 'ngebor', 'minyak', 'dalam', 'laut', 'ngebor', 'tehnik', 'miring'];bubar saja pertamina ada guna jabat seperti begini paham makna tahan energi bm neg cuman neg kemarin sore lalu lahir saja neg neg kompeni dunia sudah universitas ngebor minyak dalam laut ngebor tehnik miring;3;1;Positive
2022-09-04 23:32:21+00:00;@UyokBack Pakde @jokowi keknya harusnya ngerasa aneh sama org” @KementerianESDM 🤦🏻‍♂️🤦🏻‍♂️ … @pertamina ko @basuki_btp ga ada suaranya ? Hayo kalo org dagang jangan mau dibokisin sama regulator …;Pakde keknya harusnya ngerasa aneh sama org ada suaranya Hayo kalo org dagang jangan mau dibokisin sama regulator;pakde keknya harusnya ngerasa aneh sama org ada suaranya hayo kalo org dagang jangan mau dibokisin sama regulator;['pakde', 'kek', 'ngerasa', 'aneh', 'sama', 'orang', 'ada', 'suara', 'hayo', 'kalau', 'orang', 'dagang', 'jangan', 'mau', 'tipu', 'sama', 'regulator'];pakde kek ngerasa aneh sama orang ada suara hayo kalau orang dagang jangan mau tipu sama regulator;10;1;Positive
2022-09-04 23:29:48+00:00;@shitlicious Yang lebih menyebalkan lagi, vivo punya harga lebih murah dari pertamina disuruh naikin harga, ga boleh lebih murah 🤣🤣🤣;Yang lebih menyebalkan lagi vivo punya harga lebih murah dari pertamina disuruh naikin harga boleh lebih murah;yang lebih menyebalkan lagi vivo punya harga lebih murah dari pertamina disuruh naikin harga boleh lebih murah;['yang', 'lebih', 'sebal', 'lagi', 'vivo', 'punya', 'harga', 'lebih', 'murah', 'dari', 'pertamina', 'suruh', 'naik', 'harga', 'boleh', 'lebih', 'murah'];yang lebih sebal lagi vivo punya harga lebih murah dari pertamina suruh naik harga boleh lebih murah;4;1;Positive
2022-09-04 23:26:32+00:00;Lengkap! Ini Daftar Harga Terbaru BBM Pertamina di Seluruh SPBU https://t.co/x2dLdmdPgm;Lengkap Ini Daftar Harga Terbaru BBM Pertamina Seluruh SPBU;lengkap ini daftar harga terbaru bbm pertamina seluruh spbu;['lengkap', 'daftar', 'harga', 'bm', 'pertamina', 'spbu'];lengkap daftar harga bm pertamina spbu;0;1;Positive
2022-09-04 23:24:59+00:00;@VIVAcoid @canmerdeka Titik air mata kita liatnya. Padahal saat baca cakap komut dan pendukungnya, sdh terbayang pertamina untung besar. Ternyata malah buntung!!!;Titik air mata kita liatnya Padahal saat baca cakap komut dan pendukungnya sdh terbayang pertamina untung besar Ternyata malah buntung;titik air mata kita liatnya padahal saat baca cakap komut dan pendukungnya sdh terbayang pertamina untung besar ternyata malah buntung;['titik', 'air', 'mata', 'liat', 'baca', 'cakap', 'komut', 'dukung', 'sudah', 'bayang', 'pertamina', 'untung', 'besar', 'buntung'];titik air mata liat baca cakap komut dukung sudah bayang pertamina untung besar buntung;1;1;Positive
2022-09-04 23:23:49+00:00;@zarazettirazr @puanmaharani_ri @prabowo Ntar rumput diatur Pertamina harganya;Ntar rumput diatur Pertamina harganya;ntar rumput diatur pertamina harganya;['ntar', 'rumput', 'atur', 'pertamina', 'harga'];ntar rumput atur pertamina harga;6;1;Positive
2022-09-04 23:18:04+00:00;@Afat3K Mau bilang fuck pertamina tapi kegiatan kt dapet sponsor dr petamina wkwkwk @pidiasyouknow;Mau bilang fuck pertamina tapi kegiatan dapet sponsor petamina wkwkwk;mau bilang fuck pertamina tapi kegiatan dapet sponsor petamina wkwkwk;['mau', 'bilang', 'fuck', 'pertamina', 'giat', 'dapat', 'sponsor', 'petamina'];mau bilang fuck pertamina giat dapat sponsor petamina;6;1;Positive
2022-09-04 23:17:16+00:00;@Oz991 @amri_1995 @Been4Q59 Margin BBM tuh udah dipatok antara 5 - 10% baik utk Pertamina maupun swasta.. KLO msl di Jawa margin 10% didapat, giliran ke Kalimantan yg biaya transportnya lbh gede, BRP margin yg akan didapat Pertamina?! Gmn dgn Sulawesi apalagi Papua?!;Margin BBM tuh udah dipatok antara baik utk Pertamina maupun swasta KLO msl Jawa margin didapat giliran Kalimantan biaya transportnya lbh gede BRP margin akan didapat Pertamina Gmn dgn Sulawesi apalagi Papua;margin bbm tuh udah dipatok antara baik utk pertamina maupun swasta klo msl jawa margin didapat giliran kalimantan biaya transportnya lbh gede brp margin akan didapat pertamina gmn dgn sulawesi apalagi papua;['margin', 'bm', 'itu', 'sudah', 'patok', 'baik', 'pertamina', 'swasta', 'kalau', 'msl', 'jawa', 'margin', 'gilir', 'kalimantan', 'biaya', 'transportnya', 'lebih', 'banyak', 'margin', 'pertamina', 'gmn', 'sulawesi', 'papua'];margin bm itu sudah patok baik pertamina swasta kalau msl jawa margin gilir kalimantan biaya transportnya lebih banyak margin pertamina gmn sulawesi papua;1;1;Positive
2022-09-04 23:15:26+00:00;Sekarang Beli pertalite di pertamina sama aja kaya pertamini pas bulan agustus 2022;Sekarang Beli pertalite pertamina sama aja kaya pertamini pas bulan agustus;sekarang beli pertalite pertamina sama aja kaya pertamini pas bulan agustus;['beli', 'pertalite', 'pertamina', 'sama', 'saja', 'kaya', 'pertamini', 'sesuai', 'bulan', 'agustus'];beli pertalite pertamina sama saja kaya pertamini sesuai bulan agustus;1;1;Positive
2022-09-04 23:15:13+00:00;Peningkatan Kualitas Perumahan Kumuh dan Permukiman Kumuh Kabupaten Pasaman Barat... (05/Sep) , trend - Pertamina #tender #lelang https://t.co/SocE4LSuSf;Peningkatan Kualitas Perumahan Kumuh dan Permukiman Kumuh Kabupaten Pasaman Barat Sep trend Pertamina;peningkatan kualitas perumahan kumuh dan permukiman kumuh kabupaten pasaman barat sep trend pertamina;['tingkat', 'kualitas', 'rumah', 'kumuh', 'mukim', 'kumuh', 'kabupaten', 'pasaman', 'barat', 'sep', 'tren', 'pertamina'];tingkat kualitas rumah kumuh mukim kumuh kabupaten pasaman barat sep tren pertamina;0;1;Positive
2022-09-04 23:09:31+00:00;@03__nakula Tp Vivo jual ron 89 ga nyampe 10rb, non subsidi lho dan ini mereka sudah untung  Sedang pertamina ron 90 harga non subsidi 14 rebu lebih Bagaimana penjelasannya?;Vivo jual ron nyampe non subsidi lho dan ini mereka sudah untung Sedang pertamina ron harga non subsidi rebu lebih Bagaimana penjelasannya;vivo jual ron nyampe non subsidi lho dan ini mereka sudah untung sedang pertamina ron harga non subsidi rebu lebih bagaimana penjelasannya;['vivo', 'jual', 'ron', 'sampai', 'non', 'subsidi', 'lho', 'sudah', 'untung', 'pertamina', 'ron', 'harga', 'non', 'subsidi', 'ribu', 'lebih', 'jasa'];vivo jual ron sampai non subsidi lho sudah untung pertamina ron harga non subsidi ribu lebih jasa;10;1;Positive
2022-09-04 23:06:33+00:00;BBM RON 89 Hilang dari Peredaran, Fiks Harga BBM Pertamina Termurah di Indonesia https://t.co/sVWy6KTleS;BBM RON Hilang dari Peredaran Fiks Harga BBM Pertamina Termurah Indonesia;bbm ron hilang dari peredaran fiks harga bbm pertamina termurah indonesia;['bm', 'ron', 'hilang', 'dari', 'edar', 'benar', 'harga', 'bm', 'pertamina', 'murah', 'indonesia'];bm ron hilang dari edar benar harga bm pertamina murah indonesia;0;1;Positive
2022-09-04 23:04:34+00:00;Harga BBM Naik, Pertamina Belum Batasi Penggunaan Pertalite https://t.co/qgfX7dYKwx #TempoOtomotif;Harga BBM Naik Pertamina Belum Batasi Penggunaan Pertalite;harga bbm naik pertamina belum batasi penggunaan pertalite;['harga', 'bm', 'naik', 'pertamina', 'batas', 'pengunan', 'pertalite'];harga bm naik pertamina batas pengunan pertalite;1;1;Positive
2022-09-04 23:03:54+00:00;Bangun tidur ada yg banjir nih 🍆💦💦 081280889886 / 085795555433 #tsunami #banjir #pertamina #antri #hargabaru #senin #ngewe #sange #coli;Bangun tidur ada banjir nih;bangun tidur ada banjir nih;['bangun', 'tidur', 'ada', 'banjir'];bangun tidur ada banjir;1;1;Positive
2022-09-04 23:03:11+00:00;Mengapa harga harga BBM Vivo lebih murah dari pada BBM Pertamina? https://t.co/A7y5qP2WlJ;Mengapa harga harga BBM Vivo lebih murah dari pada BBM Pertamina;mengapa harga harga bbm vivo lebih murah dari pada bbm pertamina;['harga', 'harga', 'bm', 'vivo', 'lebih', 'murah', 'dari', 'pada', 'bm', 'pertamina'];harga harga bm vivo lebih murah dari pada bm pertamina;2;1;Positive
2022-09-04 23:00:01+00:00;Terkait penyesuaian harga BBM, pemerintah maupun Pertamina didorong untuk melakukan komunikasi publik yang baik SubsidiKhusus WongCilik #WongCilikJadiPrioritas https://t.co/Eq8MXgdvgm;Terkait penyesuaian harga BBM pemerintah maupun Pertamina didorong untuk melakukan komunikasi publik yang baik SubsidiKhusus WongCilik;terkait penyesuaian harga bbm pemerintah maupun pertamina didorong untuk melakukan komunikasi publik yang baik subsidikhusus wongcilik;['kait', 'sesuai', 'harga', 'bm', 'perintah', 'pertamina', 'dorong', 'komunikasi', 'publik', 'yang', 'baik', 'subsidikhusus', 'wongcilik'];kait sesuai harga bm perintah pertamina dorong komunikasi publik yang baik subsidikhusus wongcilik;2;1;Positive
2022-09-04 23:00:01+00:00;https://t.co/bSgGCCPwEp SubsidiKhusus WongCilik #WongCilikJadiPrioritas Terkait penyesuaian harga BBM, pemerintah maupun Pertamina didorong untuk melakukan komunikasi publik yang baik;SubsidiKhusus WongCilik Terkait penyesuaian harga BBM pemerintah maupun Pertamina didorong untuk melakukan komunikasi publik yang baik;subsidikhusus wongcilik terkait penyesuaian harga bbm pemerintah maupun pertamina didorong untuk melakukan komunikasi publik yang baik;['subsidikhusus', 'wongcilik', 'kait', 'sesuai', 'harga', 'bm', 'perintah', 'pertamina', 'dorong', 'komunikasi', 'publik', 'yang', 'baik'];subsidikhusus wongcilik kait sesuai harga bm perintah pertamina dorong komunikasi publik yang baik;2;1;Positive
